doctor_id,hospital_type,response,satisfaction
5734,small,1,1
5735,small,0,NA
5736,small,0,NA
5737,small,1,2
5738,small,0,NA
5739,large,1,4
5740,large,0,NA
5741,medium,0,NA
5742,medium,0,NA
5743,large,1,4
5744,medium,1,3
5745,small,0,NA
5746,large,1,3
5747,small,1,1
5748,large,0,NA
5749,medium,1,4
5750,medium,0,NA
5751,medium,0,NA
5752,medium,0,NA
5753,small,0,NA
5754,medium,0,NA
5755,medium,0,NA
5756,small,0,NA
5757,small,0,NA
5758,large,1,5
5759,small,0,NA
5760,medium,1,3
5761,small,0,NA
5762,medium,0,NA
5763,medium,1,4
5764,small,0,NA
5765,small,0,NA
5766,large,1,5
5767,medium,0,NA
5768,small,0,NA
5769,medium,0,NA
5770,medium,0,NA
5771,small,0,NA
5772,medium,0,NA
5773,medium,1,3
5774,large,1,4
5775,small,0,NA
5776,small,0,NA
5777,large,1,5
5778,large,1,5
5779,medium,0,NA
5780,medium,1,4
5781,large,1,4
5782,small,0,NA
5783,large,1,4
5784,large,1,5
5785,small,1,3
5786,small,0,NA
5787,small,0,NA
5788,small,0,NA
5789,large,1,4
5790,small,0,NA
5791,medium,0,NA
5792,small,0,NA
5793,small,0,NA
5794,medium,0,NA
5795,medium,0,NA
5796,large,1,5
5797,medium,1,4
5798,medium,0,NA
5799,large,1,5
5800,large,1,3
5801,small,0,NA
5802,large,1,5
5803,large,0,NA
5804,small,0,NA
5805,large,1,5
5806,large,0,NA
5807,large,1,5
5808,large,1,4
5809,large,1,4
5810,large,1,2
5811,large,0,NA
5812,small,1,4
5813,large,1,5
5814,small,0,NA
5815,medium,1,1
5816,medium,1,2
5817,large,1,3
5818,medium,0,NA
5819,small,1,1
5820,small,0,NA
5821,small,0,NA
5822,small,0,NA
5823,small,0,NA
5824,large,1,5
5825,small,0,NA
5826,small,1,3
5827,medium,0,NA
5828,large,0,NA
5829,large,1,5
5830,large,0,NA
5831,medium,0,NA
5832,large,1,5
5833,medium,0,NA
5834,large,0,NA
5835,small,0,NA
5836,medium,0,NA
5837,large,1,5
5838,medium,0,NA
5839,medium,0,NA
5840,large,0,NA
5841,medium,0,NA
5842,medium,0,NA
5843,small,0,NA
5844,small,0,NA
5845,small,0,NA
5846,large,1,2
5847,medium,0,NA
5848,medium,0,NA
5849,large,0,NA
5850,small,0,NA
5851,small,0,NA
5852,large,1,4
5853,medium,1,4
5854,large,1,2
5855,small,0,NA
5856,large,1,5
5857,medium,0,NA
5858,medium,1,5
5859,small,0,NA
5860,medium,0,NA
5861,medium,0,NA
5862,large,1,4
5863,medium,0,NA
5864,small,0,NA
5865,medium,0,NA
5866,small,0,NA
5867,medium,0,NA
5868,small,0,NA
5869,large,1,5
5870,medium,0,NA
5871,small,0,NA
5872,small,0,NA
5873,small,0,NA
5874,large,1,2
5875,small,0,NA
5876,medium,1,3
5877,medium,0,NA
5878,medium,1,4
5879,medium,0,NA
5880,large,1,4
5881,small,0,NA
5882,small,0,NA
5883,large,0,NA
5884,large,0,NA
5885,small,1,2
5886,large,0,NA
5887,small,0,NA
5888,small,0,NA
5889,medium,0,NA
5890,small,0,NA
5891,small,0,NA
5892,medium,0,NA
5893,large,1,3
5894,small,0,NA
5895,large,1,4
5896,medium,1,1
5897,large,1,4
5898,small,1,4
5899,medium,0,NA
5900,small,1,1
5901,large,0,NA
5902,medium,1,4
5903,large,1,5
5904,large,0,NA
5905,small,0,NA
5906,medium,0,NA
5907,small,0,NA
5908,small,0,NA
5909,large,1,5
5910,small,0,NA
5911,large,1,5
5912,large,1,4
5913,small,1,5
5914,medium,1,2
5915,medium,1,1
5916,medium,1,5
5917,medium,0,NA
5918,large,0,NA
5919,large,0,NA
5920,large,1,3
5921,large,1,2
5922,medium,0,NA
5923,large,1,5
5924,medium,1,2
5925,small,0,NA
5926,large,1,3
5927,medium,1,5
5928,large,1,5
5929,large,0,NA
5930,small,0,NA
5931,small,1,1
5932,medium,0,NA
5933,medium,0,NA
5934,medium,0,NA
5935,large,0,NA
5936,small,0,NA
5937,large,0,NA
5938,small,0,NA
5939,medium,0,NA
5940,small,0,NA
5941,large,1,5
5942,large,1,5
5943,small,0,NA
5944,small,1,1
5945,small,1,2
5946,medium,1,1
5947,small,0,NA
5948,small,0,NA
5949,large,1,5
5950,medium,1,5
5951,medium,1,3
5952,large,0,NA
5953,medium,1,3
5954,large,1,5
5955,medium,1,5
5956,large,0,NA
5957,small,0,NA
5958,medium,0,NA
5959,medium,0,NA
5960,medium,0,NA
5961,large,1,4
5962,large,0,NA
5963,small,0,NA
5964,medium,0,NA
5965,large,1,4
5966,large,1,5
5967,large,1,5
5968,small,0,NA
5969,large,0,NA
5970,large,1,5
5971,large,1,4
5972,medium,0,NA
5973,medium,0,NA
5974,small,0,NA
5975,small,0,NA
5976,large,1,5
5977,large,1,4
5978,medium,1,4
5979,large,1,5
5980,medium,1,2
5981,large,1,5
5982,small,0,NA
5983,large,1,5
5984,medium,0,NA
5985,small,1,4
5986,large,0,NA
5987,small,0,NA
5988,small,0,NA
5989,large,1,5
5990,small,0,NA
5991,large,1,3
5992,large,1,4
5993,small,1,1
5994,medium,0,NA
5995,medium,1,3
5996,large,1,5
5997,small,0,NA
5998,medium,1,5
5999,large,0,NA
6000,medium,0,NA
6001,medium,0,NA
6002,small,0,NA
6003,small,0,NA
6004,medium,1,3
6005,medium,0,NA
6006,large,0,NA
6007,medium,1,3
6008,medium,1,3
6009,large,1,2
6010,small,1,4
6011,small,0,NA
6012,large,1,4
6013,large,1,4
6014,medium,0,NA
6015,medium,1,3
6016,large,1,5
6017,medium,0,NA
6018,large,1,3
6019,small,0,NA
6020,large,1,5
6021,large,0,NA
6022,medium,1,2
6023,large,1,5
6024,medium,1,5
6025,large,0,NA
6026,large,0,NA
6027,medium,0,NA
6028,large,1,4
6029,large,0,NA
6030,large,1,5
6031,small,0,NA
6032,large,1,4
6033,large,1,5
6034,large,1,4
6035,medium,1,3
6036,medium,1,5
6037,large,0,NA
6038,small,0,NA
6039,small,0,NA
6040,small,1,1
6041,medium,0,NA
6042,small,0,NA
6043,medium,0,NA
6044,medium,0,NA
6045,small,0,NA
6046,medium,1,4
6047,large,0,NA
6048,large,1,3
6049,large,1,2
6050,medium,1,3
6051,medium,0,NA
6052,large,1,5
6053,small,0,NA
6054,medium,1,3
6055,small,0,NA
6056,small,0,NA
6057,large,1,4
6058,small,0,NA
6059,large,1,5
6060,large,0,NA
6061,medium,0,NA
6062,large,1,4
6063,large,1,4
6064,large,0,NA
6065,large,1,4
6066,medium,1,3
6067,large,0,NA
6068,small,0,NA
6069,small,0,NA
6070,large,0,NA
6071,medium,0,NA
6072,large,1,4
6073,small,0,NA
6074,small,0,NA
6075,large,1,2
6076,medium,0,NA
6077,large,1,4
6078,small,1,1
6079,small,0,NA
6080,medium,1,1
6081,small,0,NA
6082,large,0,NA
6083,large,1,5
6084,small,0,NA
6085,large,1,5
6086,medium,0,NA
6087,large,0,NA
6088,small,0,NA
6089,large,1,5
6090,medium,0,NA
6091,medium,1,5
6092,large,0,NA
6093,medium,0,NA
6094,large,1,4
6095,medium,1,3
6096,small,0,NA
6097,small,1,2
6098,small,0,NA
6099,small,0,NA
6100,large,1,5
6101,medium,1,1
6102,small,0,NA
6103,large,1,2
6104,small,0,NA
6105,small,0,NA
6106,small,0,NA
6107,small,0,NA
6108,large,1,4
6109,small,0,NA
6110,medium,0,NA
6111,small,0,NA
6112,large,1,5
6113,large,1,3
6114,large,1,5
6115,medium,0,NA
6116,medium,1,4
6117,large,1,5
6118,large,1,5
6119,small,0,NA
6120,small,0,NA
6121,small,0,NA
6122,large,1,4
6123,small,0,NA
6124,small,0,NA
6125,large,1,4
6126,medium,0,NA
6127,small,0,NA
6128,medium,1,3
6129,medium,0,NA
6130,medium,1,4
6131,large,0,NA
6132,medium,1,4
6133,small,1,3
6134,small,0,NA
6135,large,0,NA
6136,large,0,NA
6137,small,0,NA
6138,small,0,NA
6139,large,0,NA
6140,small,0,NA
6141,large,1,4
6142,large,1,4
6143,large,0,NA
6144,large,1,3
6145,small,0,NA
6146,small,0,NA
6147,small,0,NA
6148,small,1,4
6149,large,0,NA
6150,small,0,NA
6151,medium,1,5
6152,medium,1,4
6153,large,1,5
6154,small,0,NA
6155,medium,1,4
6156,medium,1,5
6157,medium,0,NA
6158,medium,0,NA
6159,large,0,NA
6160,small,0,NA
6161,large,1,5
6162,medium,1,1
6163,medium,1,3
6164,small,0,NA
6165,large,1,5
6166,medium,0,NA
6167,medium,0,NA
6168,small,0,NA
6169,large,0,NA
6170,medium,0,NA
6171,medium,1,4
6172,medium,1,2
6173,small,0,NA
6174,small,0,NA
6175,small,0,NA
6176,small,0,NA
6177,medium,0,NA
6178,small,0,NA
6179,medium,0,NA
6180,medium,1,1
6181,small,0,NA
6182,medium,1,3
6183,large,1,4
6184,medium,0,NA
6185,medium,1,4
6186,medium,1,3
6187,small,0,NA
6188,medium,0,NA
6189,large,0,NA
6190,large,1,3
6191,large,1,4
6192,large,0,NA
6193,large,0,NA
6194,small,0,NA
6195,small,0,NA
6196,small,0,NA
6197,medium,1,4
6198,small,0,NA
6199,medium,1,3
6200,large,0,NA
6201,medium,1,5
6202,large,0,NA
6203,small,0,NA
6204,medium,0,NA
6205,large,1,3
6206,medium,0,NA
6207,small,0,NA
6208,small,0,NA
6209,medium,1,3
6210,medium,1,4
6211,small,0,NA
6212,small,0,NA
6213,large,1,4
6214,large,0,NA
6215,large,1,5
6216,large,0,NA
6217,medium,1,3
6218,small,0,NA
6219,medium,0,NA
6220,small,0,NA
6221,medium,0,NA
6222,medium,0,NA
6223,large,0,NA
6224,large,0,NA
6225,small,0,NA
6226,large,1,4
6227,small,0,NA
6228,small,0,NA
6229,small,0,NA
6230,small,0,NA
6231,medium,0,NA
6232,large,1,5
6233,medium,1,2
6234,medium,0,NA
6235,medium,1,3
6236,medium,1,5
6237,large,1,5
6238,large,1,5
6239,large,1,5
6240,large,1,5
6241,medium,0,NA
6242,medium,0,NA
6243,small,0,NA
6244,small,1,2
6245,small,0,NA
6246,large,1,5
6247,small,0,NA
6248,large,1,4
6249,large,1,2
6250,large,1,5
6251,medium,0,NA
6252,medium,0,NA
6253,large,1,5
6254,large,0,NA
6255,small,0,NA
6256,small,0,NA
6257,medium,0,NA
6258,medium,1,5
6259,large,1,5
6260,small,0,NA
6261,small,0,NA
6262,medium,0,NA
6263,large,1,4
6264,large,0,NA
6265,medium,0,NA
6266,medium,0,NA
6267,large,1,5
6268,large,1,3
6269,medium,0,NA
6270,medium,0,NA
6271,large,1,5
6272,small,0,NA
6273,large,1,5
6274,medium,0,NA
6275,small,0,NA
6276,medium,0,NA
6277,small,0,NA
6278,small,0,NA
6279,small,0,NA
6280,small,0,NA
6281,medium,0,NA
6282,medium,0,NA
6283,medium,1,5
6284,small,0,NA
6285,large,0,NA
6286,small,0,NA
6287,medium,0,NA
6288,large,1,4
6289,large,1,3
6290,medium,0,NA
6291,medium,1,3
6292,large,0,NA
6293,small,0,NA
6294,medium,0,NA
6295,large,1,5
6296,large,1,3
6297,small,0,NA
6298,medium,0,NA
6299,small,0,NA
6300,medium,0,NA
6301,large,0,NA
6302,small,1,4
6303,large,1,5
6304,medium,0,NA
6305,small,0,NA
6306,medium,1,4
6307,small,0,NA
6308,small,1,3
6309,small,0,NA
6310,large,1,4
6311,medium,1,3
6312,small,0,NA
6313,medium,0,NA
6314,small,0,NA
6315,medium,1,5
6316,small,0,NA
6317,small,0,NA
6318,medium,0,NA
6319,medium,1,5
6320,large,1,5
6321,small,0,NA
6322,medium,1,1
6323,large,1,5
6324,medium,1,5
6325,small,0,NA
6326,medium,0,NA
6327,small,0,NA
6328,medium,0,NA
6329,large,0,NA
6330,medium,0,NA
6331,medium,0,NA
6332,small,0,NA
6333,medium,1,5
6334,small,0,NA
6335,large,0,NA
6336,small,0,NA
6337,large,1,5
6338,small,0,NA
6339,small,0,NA
6340,medium,1,5
6341,medium,1,5
6342,medium,0,NA
6343,large,1,5
6344,medium,0,NA
6345,medium,0,NA
6346,medium,1,2
6347,small,1,4
6348,small,0,NA
6349,large,0,NA
6350,large,1,5
6351,large,0,NA
6352,medium,0,NA
6353,small,0,NA
6354,medium,1,4
6355,small,1,1
6356,small,1,3
6357,medium,0,NA
6358,medium,1,3
6359,small,0,NA
6360,small,0,NA
6361,small,0,NA
6362,large,1,5
6363,large,1,5
6364,small,1,1
6365,small,0,NA
6366,large,1,5
6367,large,1,5
6368,medium,1,2
6369,medium,0,NA
6370,large,1,5
6371,medium,0,NA
6372,medium,1,3
6373,large,0,NA
6374,small,1,2
6375,medium,0,NA
6376,large,1,5
6377,large,1,5
6378,small,1,2
6379,medium,0,NA
6380,large,0,NA
6381,small,0,NA
6382,large,1,3
6383,small,0,NA
6384,medium,0,NA
6385,large,1,5
6386,large,1,4
6387,small,1,4
6388,large,1,5
6389,medium,0,NA
6390,large,1,2
6391,small,0,NA
6392,small,0,NA
6393,large,1,4
6394,small,0,NA
6395,small,1,2
6396,large,1,4
6397,small,0,NA
6398,large,0,NA
6399,medium,0,NA
6400,large,0,NA
6401,small,1,3
6402,medium,1,3
6403,large,1,5
6404,large,1,2
6405,small,0,NA
6406,large,1,5
6407,small,0,NA
6408,medium,0,NA
6409,large,1,3
6410,medium,1,2
6411,medium,0,NA
6412,medium,0,NA
6413,large,1,2
6414,medium,0,NA
6415,large,0,NA
6416,small,0,NA
6417,medium,0,NA
6418,medium,0,NA
6419,medium,1,2
6420,medium,1,5
6421,medium,1,4
6422,large,0,NA
6423,medium,0,NA
6424,medium,0,NA
6425,medium,0,NA
6426,large,0,NA
6427,medium,1,2
6428,medium,1,2
6429,small,0,NA
6430,small,0,NA
6431,small,0,NA
6432,small,0,NA
6433,large,0,NA
6434,large,0,NA
6435,large,1,5
6436,medium,0,NA
6437,large,0,NA
6438,small,0,NA
6439,large,1,5
6440,large,0,NA
6441,large,1,5
6442,small,0,NA
6443,medium,1,5
6444,small,0,NA
6445,medium,0,NA
6446,large,1,4
6447,small,0,NA
6448,large,1,3
6449,small,0,NA
6450,medium,1,1
6451,medium,0,NA
6452,medium,1,5
6453,small,1,5
6454,medium,0,NA
6455,small,0,NA
6456,medium,1,1
6457,medium,1,5
6458,large,1,2
6459,small,0,NA
6460,small,0,NA
6461,large,0,NA
6462,large,1,5
6463,small,0,NA
6464,medium,0,NA
6465,large,1,5
6466,medium,0,NA
6467,small,0,NA
6468,medium,1,5
6469,medium,1,4
6470,large,1,5
6471,large,1,5
6472,large,0,NA
6473,large,1,5
6474,small,0,NA
6475,large,1,4
6476,medium,1,4
6477,small,0,NA
6478,medium,0,NA
6479,small,0,NA
6480,large,0,NA
6481,small,0,NA
6482,large,1,5
6483,medium,1,3
6484,small,0,NA
6485,small,0,NA
6486,medium,1,5
6487,small,0,NA
6488,medium,1,3
6489,small,0,NA
6490,small,0,NA
6491,small,0,NA
6492,large,1,5
6493,medium,0,NA
6494,large,0,NA
6495,small,1,1
6496,medium,0,NA
6497,small,0,NA
6498,medium,0,NA
6499,small,0,NA
6500,small,0,NA
6501,small,0,NA
6502,small,0,NA
6503,small,0,NA
6504,medium,0,NA
6505,medium,0,NA
6506,large,0,NA
6507,medium,1,4
6508,medium,1,4
6509,small,0,NA
6510,medium,1,4
6511,medium,0,NA
6512,small,0,NA
6513,medium,1,3
6514,small,0,NA
6515,medium,0,NA
6516,medium,0,NA
6517,large,0,NA
6518,small,0,NA
6519,small,0,NA
6520,large,1,2
6521,large,1,5
6522,medium,0,NA
6523,small,1,2
6524,small,0,NA
6525,medium,1,2
6526,large,0,NA
6527,large,1,5
6528,small,0,NA
6529,medium,0,NA
6530,medium,1,4
6531,large,0,NA
6532,small,0,NA
6533,large,1,5
6534,small,0,NA
6535,large,1,5
6536,small,0,NA
6537,medium,0,NA
6538,large,0,NA
6539,medium,0,NA
6540,large,1,5
6541,small,0,NA
6542,small,0,NA
6543,small,0,NA
6544,small,0,NA
6545,large,1,5
6546,medium,0,NA
6547,medium,0,NA
6548,medium,0,NA
6549,small,0,NA
6550,large,0,NA
6551,small,0,NA
6552,large,0,NA
6553,large,1,4
6554,medium,0,NA
6555,small,0,NA
6556,large,1,3
6557,large,1,3
6558,large,1,5
6559,medium,1,5
6560,large,1,5
6561,small,0,NA
6562,medium,0,NA
6563,large,1,5
6564,medium,0,NA
6565,large,0,NA
6566,medium,0,NA
6567,medium,1,4
6568,small,1,4
6569,large,1,3
6570,small,1,1
6571,large,0,NA
6572,medium,0,NA
6573,large,1,5
6574,medium,0,NA
6575,large,1,4
6576,medium,1,1
6577,large,1,5
6578,medium,1,1
6579,small,0,NA
6580,small,0,NA
6581,medium,0,NA
6582,large,1,3
6583,medium,0,NA
6584,large,1,5
6585,large,1,4
6586,medium,1,5
6587,large,0,NA
6588,large,1,5
6589,small,0,NA
6590,small,0,NA
6591,small,0,NA
6592,medium,0,NA
6593,small,0,NA
6594,medium,0,NA
6595,small,0,NA
6596,large,1,4
6597,large,0,NA
6598,small,0,NA
6599,small,0,NA
6600,small,0,NA
6601,medium,0,NA
6602,large,0,NA
6603,large,0,NA
6604,medium,0,NA
6605,small,0,NA
6606,large,1,2
6607,medium,0,NA
6608,medium,1,4
6609,large,1,5
6610,small,1,2
6611,small,0,NA
6612,small,0,NA
6613,large,1,5
6614,small,0,NA
6615,large,0,NA
6616,medium,1,3
6617,small,1,1
6618,medium,1,5
6619,medium,0,NA
6620,small,1,2
6621,large,1,5
6622,small,0,NA
6623,small,0,NA
6624,small,0,NA
6625,medium,1,3
6626,medium,0,NA
6627,medium,0,NA
6628,medium,0,NA
6629,large,1,2
6630,small,1,2
6631,large,1,5
6632,large,1,3
6633,medium,0,NA
6634,large,1,4
6635,medium,1,5
6636,large,1,4
6637,medium,1,3
6638,large,0,NA
6639,medium,0,NA
6640,large,1,4
6641,medium,0,NA
6642,large,1,5
6643,large,0,NA
6644,small,1,2
6645,small,0,NA
6646,small,1,4
6647,medium,0,NA
6648,medium,1,5
6649,medium,1,5
6650,large,1,3
6651,small,0,NA
6652,small,0,NA
6653,large,0,NA
6654,medium,0,NA
6655,large,0,NA
6656,small,1,4
6657,large,1,5
6658,large,0,NA
6659,small,1,4
6660,medium,1,4
6661,medium,1,3
6662,large,1,5
6663,large,1,4
6664,medium,1,5
6665,small,0,NA
6666,small,0,NA
6667,small,1,1
6668,large,0,NA
6669,medium,0,NA
6670,large,0,NA
6671,small,0,NA
6672,large,1,5
6673,large,1,4
6674,medium,0,NA
6675,small,0,NA
6676,small,0,NA
6677,medium,1,3
6678,medium,1,5
6679,large,0,NA
6680,large,1,3
6681,medium,1,5
6682,large,1,5
6683,large,1,5
6684,small,0,NA
6685,small,0,NA
6686,medium,1,5
6687,medium,1,3
6688,medium,0,NA
6689,medium,1,3
6690,medium,0,NA
6691,large,1,5
6692,medium,0,NA
6693,large,1,5
6694,large,1,2
6695,large,1,5
6696,small,0,NA
6697,small,1,3
6698,medium,1,2
6699,large,1,5
6700,medium,0,NA
6701,medium,0,NA
6702,small,1,4
6703,small,1,1
6704,small,0,NA
6705,small,0,NA
6706,large,1,3
6707,large,0,NA
6708,small,0,NA
6709,large,1,5
6710,small,0,NA
6711,large,1,5
6712,small,1,4
6713,medium,1,3
6714,medium,1,2
6715,large,1,5
6716,medium,1,2
6717,large,0,NA
6718,small,0,NA
6719,large,0,NA
6720,small,0,NA
6721,large,1,5
6722,medium,1,1
6723,medium,0,NA
6724,large,1,4
6725,medium,1,5
6726,medium,0,NA
6727,medium,1,3
6728,large,0,NA
6729,medium,0,NA
6730,large,1,4
6731,medium,0,NA
6732,large,1,5
6733,large,1,4
6734,small,1,4
6735,small,0,NA
6736,large,1,3
6737,medium,0,NA
6738,small,0,NA
6739,large,1,3
6740,medium,0,NA
6741,medium,0,NA
6742,large,0,NA
6743,medium,0,NA
6744,medium,0,NA
6745,small,0,NA
6746,medium,0,NA
6747,medium,0,NA
6748,medium,0,NA
6749,small,0,NA
6750,large,0,NA
6751,large,1,5
6752,large,1,5
6753,large,1,5
6754,small,0,NA
6755,small,0,NA
6756,small,0,NA
6757,medium,1,1
6758,small,0,NA
6759,medium,1,4
6760,small,0,NA
6761,large,0,NA
6762,small,0,NA
6763,small,0,NA
6764,medium,1,5
6765,small,0,NA
6766,small,0,NA
6767,small,0,NA
6768,medium,0,NA
6769,medium,0,NA
6770,large,1,2
6771,medium,0,NA
6772,large,0,NA
6773,small,0,NA
6774,small,0,NA
6775,medium,1,5
6776,medium,1,3
6777,medium,1,2
6778,large,1,5
6779,small,0,NA
6780,small,0,NA
6781,small,0,NA
6782,medium,0,NA
6783,large,0,NA
6784,medium,1,4
6785,small,1,1
6786,large,1,5
6787,medium,0,NA
6788,small,0,NA
6789,large,1,5
6790,large,0,NA
6791,large,1,3
6792,small,0,NA
6793,large,1,4
6794,small,0,NA
6795,medium,0,NA
6796,medium,0,NA
6797,small,0,NA
6798,medium,0,NA
6799,large,0,NA
6800,large,1,2
6801,large,0,NA
6802,medium,1,2
6803,medium,0,NA
6804,medium,0,NA
6805,medium,1,2
6806,small,0,NA
6807,small,0,NA
6808,large,1,5
6809,large,0,NA
6810,medium,0,NA
6811,small,0,NA
6812,large,1,5
6813,small,1,2
6814,small,0,NA
6815,large,0,NA
6816,small,0,NA
6817,small,0,NA
6818,small,0,NA
6819,small,0,NA
6820,large,1,5
6821,medium,1,3
6822,large,1,3
6823,medium,1,5
6824,small,0,NA
6825,large,1,2
6826,large,0,NA
6827,small,1,3
6828,small,0,NA
6829,small,0,NA
6830,large,1,5
6831,large,0,NA
6832,small,0,NA
6833,large,1,3
6834,large,1,4
6835,medium,0,NA
6836,medium,0,NA
6837,medium,0,NA
6838,small,0,NA
6839,small,0,NA
6840,medium,1,3
6841,large,1,3
6842,medium,1,4
6843,large,1,2
6844,large,1,5
6845,medium,0,NA
6846,medium,0,NA
6847,small,0,NA
6848,large,0,NA
6849,large,0,NA
6850,medium,1,4
6851,small,0,NA
6852,medium,1,4
6853,medium,1,4
6854,large,1,5
6855,large,0,NA
6856,medium,0,NA
6857,small,0,NA
6858,small,0,NA
6859,medium,0,NA
6860,medium,0,NA
6861,small,0,NA
6862,large,0,NA
6863,medium,1,2
6864,medium,0,NA
6865,medium,0,NA
6866,large,1,2
6867,small,0,NA
6868,medium,0,NA
6869,large,0,NA
6870,large,1,5
6871,large,1,3
6872,large,1,5
6873,small,0,NA
6874,large,1,4
6875,medium,0,NA
6876,medium,0,NA
6877,small,0,NA
6878,small,0,NA
6879,medium,0,NA
6880,small,0,NA
6881,medium,1,4
6882,large,0,NA
6883,medium,1,4
6884,large,1,5
6885,small,0,NA
6886,large,0,NA
6887,medium,0,NA
6888,small,0,NA
6889,small,1,4
6890,medium,0,NA
6891,small,0,NA
6892,small,0,NA
6893,small,0,NA
6894,large,0,NA
6895,small,1,3
6896,large,0,NA
6897,large,1,5
6898,medium,1,2
6899,large,1,5
6900,small,1,2
6901,small,0,NA
6902,large,1,5
6903,medium,0,NA
6904,medium,0,NA
6905,medium,0,NA
6906,medium,1,5
6907,medium,0,NA
6908,large,1,5
6909,large,1,5
6910,medium,0,NA
6911,medium,1,2
6912,small,0,NA
6913,large,0,NA
6914,medium,0,NA
6915,small,0,NA
6916,medium,0,NA
6917,medium,0,NA
6918,small,0,NA
6919,small,0,NA
6920,large,0,NA
6921,medium,0,NA
6922,small,0,NA
6923,small,0,NA
6924,large,1,4
6925,large,1,5
6926,small,0,NA
6927,medium,0,NA
6928,large,1,5
6929,large,1,3
6930,small,0,NA
6931,medium,0,NA
6932,medium,1,5
6933,small,0,NA
6934,medium,0,NA
6935,large,1,4
6936,small,0,NA
6937,medium,1,5
6938,medium,0,NA
6939,medium,0,NA
6940,large,1,4
6941,medium,1,2
6942,small,0,NA
6943,small,0,NA
6944,medium,0,NA
6945,small,0,NA
6946,medium,0,NA
6947,large,1,2
6948,large,0,NA
6949,medium,0,NA
6950,large,1,3
6951,medium,1,2
6952,large,1,5
6953,medium,0,NA
6954,medium,0,NA
6955,large,1,4
6956,medium,1,2
6957,medium,1,3
6958,medium,0,NA
6959,medium,0,NA
6960,large,1,4
6961,large,0,NA
6962,small,0,NA
6963,medium,0,NA
6964,medium,0,NA
6965,small,0,NA
6966,medium,0,NA
6967,medium,1,4
6968,small,0,NA
6969,small,0,NA
6970,small,0,NA
6971,medium,1,3
6972,large,1,5
6973,small,0,NA
6974,medium,1,3
6975,large,1,5
6976,large,0,NA
6977,medium,1,4
6978,small,0,NA
6979,medium,1,5
6980,medium,0,NA
6981,small,0,NA
6982,large,0,NA
6983,small,0,NA
6984,large,1,4
6985,large,1,5
6986,large,0,NA
6987,small,0,NA
6988,small,0,NA
6989,large,0,NA
6990,large,0,NA
6991,medium,1,5
6992,small,0,NA
6993,large,1,5
6994,small,0,NA
6995,small,0,NA
6996,small,0,NA
6997,medium,0,NA
6998,medium,1,3
6999,medium,1,4
7000,large,1,4
7001,small,1,5
7002,small,0,NA
7003,small,0,NA
7004,medium,0,NA
7005,medium,1,2
7006,small,0,NA
7007,large,1,5
7008,medium,0,NA
7009,large,0,NA
7010,large,0,NA
7011,small,0,NA
7012,medium,1,3
7013,medium,0,NA
7014,medium,0,NA
7015,large,1,5
7016,small,0,NA
7017,large,0,NA
7018,small,0,NA
7019,small,0,NA
7020,medium,1,3
7021,medium,1,2
7022,large,1,3
7023,small,0,NA
7024,small,0,NA
7025,small,0,NA
7026,small,0,NA
7027,medium,0,NA
7028,large,1,5
7029,large,1,5
7030,small,0,NA
7031,small,0,NA
7032,large,1,2
7033,medium,1,1
7034,small,1,1
7035,small,0,NA
7036,large,1,3
7037,small,0,NA
7038,medium,0,NA
7039,large,0,NA
7040,medium,1,3
7041,small,1,5
7042,small,0,NA
7043,large,1,3
7044,medium,1,5
7045,medium,0,NA
7046,small,0,NA
7047,medium,0,NA
7048,large,0,NA
7049,large,0,NA
7050,medium,1,4
7051,small,0,NA
7052,small,0,NA
7053,large,1,5
7054,small,0,NA
7055,small,0,NA
7056,medium,0,NA
7057,medium,0,NA
7058,medium,1,4
7059,large,1,5
7060,small,0,NA
7061,small,0,NA
7062,small,0,NA
7063,large,1,5
7064,large,1,5
7065,small,0,NA
7066,small,0,NA
7067,large,1,3
7068,small,0,NA
7069,large,1,2
7070,medium,0,NA
7071,large,1,5
7072,large,1,5
7073,small,0,NA
7074,medium,0,NA
7075,large,0,NA
7076,small,1,2
7077,medium,0,NA
7078,small,0,NA
7079,small,0,NA
7080,large,0,NA
7081,small,0,NA
7082,small,0,NA
7083,medium,1,4
7084,medium,1,5
7085,large,1,2
7086,large,1,2
7087,medium,1,5
7088,large,1,5
7089,medium,0,NA
7090,medium,1,2
7091,small,0,NA
7092,large,1,5
7093,small,0,NA
7094,small,0,NA
7095,large,0,NA
7096,medium,0,NA
7097,medium,1,3
7098,large,1,2
7099,small,0,NA
7100,small,0,NA
7101,small,0,NA
7102,medium,0,NA
7103,small,0,NA
7104,small,0,NA
7105,small,0,NA
7106,large,1,2
7107,medium,1,3
7108,large,1,5
7109,medium,0,NA
7110,medium,1,2
7111,large,1,5
7112,medium,1,4
7113,medium,0,NA
7114,small,0,NA
7115,large,0,NA
7116,medium,0,NA
7117,large,1,5
7118,medium,1,3
7119,medium,1,3
7120,small,0,NA
7121,medium,0,NA
7122,medium,1,5
7123,large,1,5
7124,small,0,NA
7125,small,1,1
7126,medium,1,4
7127,large,1,5
7128,large,0,NA
7129,small,0,NA
7130,small,0,NA
7131,medium,0,NA
7132,medium,0,NA
7133,small,0,NA
7134,large,0,NA
7135,medium,0,NA
7136,large,1,5
7137,large,1,5
7138,medium,1,4
7139,small,0,NA
7140,medium,0,NA
